date,region,source,generation_mwh,vector
2013-07-01,Manitoba,Internal combustion turbine,808.0,v44174791
2013-08-01,Manitoba,Internal combustion turbine,962.0,v44174791
2013-09-01,Manitoba,Internal combustion turbine,950.0,v44174791
2013-10-01,Manitoba,Internal combustion turbine,1057.0,v44174791
2013-11-01,Manitoba,Internal combustion turbine,1241.0,v44174791
2013-12-01,Manitoba,Internal combustion turbine,1468.0,v44174791
2014-01-01,Manitoba,Internal combustion turbine,1535.0,v44174791
2014-02-01,Manitoba,Internal combustion turbine,1613.0,v44174791
2014-03-01,Manitoba,Internal combustion turbine,1378.0,v44174791
2014-04-01,Manitoba,Internal combustion turbine,1279.0,v44174791
2014-05-01,Manitoba,Internal combustion turbine,1188.0,v44174791
2014-06-01,Manitoba,Internal combustion turbine,1196.0,v44174791
2014-07-01,Manitoba,Internal combustion turbine,944.0,v44174791
2014-08-01,Manitoba,Internal combustion turbine,947.0,v44174791
2014-09-01,Manitoba,Internal combustion turbine,1047.0,v44174791
2014-10-01,Manitoba,Internal combustion turbine,1103.0,v44174791
2014-11-01,Manitoba,Internal combustion turbine,1266.0,v44174791
2014-12-01,Manitoba,Internal combustion turbine,1232.0,v44174791
2015-01-01,Manitoba,Internal combustion turbine,1526.0,v44174791
2015-02-01,Manitoba,Internal combustion turbine,1526.0,v44174791
2015-03-01,Manitoba,Internal combustion turbine,1368.0,v44174791
2015-04-01,Manitoba,Internal combustion turbine,1415.0,v44174791
2015-05-01,Manitoba,Internal combustion turbine,1222.0,v44174791
2015-06-01,Manitoba,Internal combustion turbine,1056.0,v44174791
2015-07-01,Manitoba,Internal combustion turbine,959.0,v44174791
2015-08-01,Manitoba,Internal combustion turbine,850.0,v44174791
2015-09-01,Manitoba,Internal combustion turbine,965.0,v44174791
2015-10-01,Manitoba,Internal combustion turbine,1222.0,v44174791
2015-11-01,Manitoba,Internal combustion turbine,1209.0,v44174791
2015-12-01,Manitoba,Internal combustion turbine,1141.0,v44174791
2016-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2017-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2018-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2019-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2020-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2021-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2022-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2023-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2024-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-05-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-06-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-07-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-08-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-09-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-10-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-11-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2025-12-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2026-01-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2026-02-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2026-03-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2026-04-01,Manitoba,Other types of electricity generation,0.0,v1059484824
2016-01-01,Manitoba,Solar,0.0,v1061444188
2016-02-01,Manitoba,Solar,0.0,v1061444188
2016-03-01,Manitoba,Solar,0.0,v1061444188
2016-04-01,Manitoba,Solar,0.0,v1061444188
2016-05-01,Manitoba,Solar,0.0,v1061444188
2016-06-01,Manitoba,Solar,0.0,v1061444188
2016-07-01,Manitoba,Solar,0.0,v1061444188
2016-08-01,Manitoba,Solar,0.0,v1061444188
2016-09-01,Manitoba,Solar,0.0,v1061444188
2016-10-01,Manitoba,Solar,0.0,v1061444188
2016-11-01,Manitoba,Solar,0.0,v1061444188
2016-12-01,Manitoba,Solar,0.0,v1061444188
2017-01-01,Manitoba,Solar,0.0,v1061444188
2017-02-01,Manitoba,Solar,0.0,v1061444188
2017-03-01,Manitoba,Solar,0.0,v1061444188
2017-04-01,Manitoba,Solar,0.0,v1061444188
2017-05-01,Manitoba,Solar,0.0,v1061444188
2017-06-01,Manitoba,Solar,0.0,v1061444188
2017-07-01,Manitoba,Solar,0.0,v1061444188
2017-08-01,Manitoba,Solar,0.0,v1061444188
2017-09-01,Manitoba,Solar,0.0,v1061444188
2017-10-01,Manitoba,Solar,0.0,v1061444188
2017-11-01,Manitoba,Solar,0.0,v1061444188
2017-12-01,Manitoba,Solar,0.0,v1061444188
2018-01-01,Manitoba,Solar,0.0,v1061444188
2018-02-01,Manitoba,Solar,0.0,v1061444188
2018-03-01,Manitoba,Solar,0.0,v1061444188
2018-04-01,Manitoba,Solar,0.0,v1061444188
2018-05-01,Manitoba,Solar,0.0,v1061444188
2018-06-01,Manitoba,Solar,0.0,v1061444188
2018-07-01,Manitoba,Solar,0.0,v1061444188
2018-08-01,Manitoba,Solar,0.0,v1061444188
2018-09-01,Manitoba,Solar,0.0,v1061444188
2018-10-01,Manitoba,Solar,0.0,v1061444188
2018-11-01,Manitoba,Solar,0.0,v1061444188
2018-12-01,Manitoba,Solar,0.0,v1061444188
2019-01-01,Manitoba,Solar,0.0,v1061444188
2019-02-01,Manitoba,Solar,0.0,v1061444188
2019-03-01,Manitoba,Solar,0.0,v1061444188
2019-04-01,Manitoba,Solar,0.0,v1061444188
2019-05-01,Manitoba,Solar,0.0,v1061444188
2019-06-01,Manitoba,Solar,0.0,v1061444188
2019-07-01,Manitoba,Solar,0.0,v1061444188
2019-08-01,Manitoba,Solar,0.0,v1061444188
2019-09-01,Manitoba,Solar,0.0,v1061444188
2019-10-01,Manitoba,Solar,0.0,v1061444188
2019-11-01,Manitoba,Solar,2.0,v1061444188
